FECHA LANCE;LATITUD;LONGITUD;No LANCE;TIPO LANCE;TALLA;
15/05/2005;12;103;8;LANMAM;71;
15/05/2005;12;103;8;LANMAM;88;
15/05/2005;12;103;8;LANMAM;116;
15/05/2005;12;103;8;LANMAM;58;
15/05/2005;12;103;8;LANMAM;121;
15/05/2005;12;103;8;LANMAM;75;
15/05/2005;12;103;8;LANMAM;56;
15/05/2005;12;103;8;LANMAM;75;
15/05/2005;12;103;8;LANMAM;99;
15/05/2005;12;103;8;LANMAM;108;
15/05/2005;12;103;8;LANMAM;61;
15/05/2005;12;103;8;LANMAM;103;
15/05/2005;12;103;8;LANMAM;71;
15/05/2005;12;103;8;LANMAM;68;
15/05/2005;12;103;8;LANMAM;55;
15/05/2005;12;103;8;LANMAM;79;
15/05/2005;12;103;8;LANMAM;81;
15/05/2005;12;103;8;LANMAM;116;
15/05/2005;12;103;8;LANMAM;75;
15/05/2005;12;103;8;LANMAM;81;
15/05/2005;12;103;8;LANMAM;58;
17/05/2005;13;104;11;LANMAM;88;
17/05/2005;13;104;11;LANMAM;59;
17/05/2005;13;104;11;LANMAM;75;
17/05/2005;13;104;11;LANMAM;118;
17/05/2005;13;104;11;LANMAM;85;
17/05/2005;13;104;11;LANMAM;81;
17/05/2005;13;104;11;LANMAM;68;
17/05/2005;13;104;11;LANMAM;70;
17/05/2005;13;104;11;LANMAM;101;
17/05/2005;13;104;11;LANMAM;60;
17/05/2005;13;104;11;LANMAM;101;
17/05/2005;13;104;11;LANMAM;95;
17/05/2005;13;104;11;LANMAM;71;
17/05/2005;13;104;11;LANMAM;58;
17/05/2005;13;104;11;LANMAM;75;
17/05/2005;13;104;11;LANMAM;111;
17/05/2005;13;104;11;LANMAM;59;
17/05/2005;13;104;11;LANMAM;108;
17/05/2005;13;104;11;LANMAM;81;
17/05/2005;13;104;11;LANMAM;95;
17/05/2005;13;104;11;LANMAM;108;
17/05/2005;13;104;11;LANMAM;51;
17/05/2005;13;104;11;LANMAM;86;
17/05/2005;13;104;11;LANMAM;77;
17/05/2005;13;104;11;LANMAM;65;
17/05/2005;13;104;11;LANMAM;131;
17/05/2005;13;104;11;LANMAM;96;
17/05/2005;13;104;11;LANMAM;51;
17/05/2005;13;104;11;LANMAM;46;
17/05/2005;13;104;11;LANMAM;51;
17/05/2005;13;104;11;LANMAM;88;
17/05/2005;13;104;11;LANMAM;56;
17/05/2005;13;104;11;LANMAM;118;
17/05/2005;13;104;11;LANMAM;71;
17/05/2005;13;104;11;LANMAM;106;
19/05/2005;12;103;14;LANMAM;61;
19/05/2005;12;103;14;LANMAM;71;
19/05/2005;12;103;14;LANMAM;89;
19/05/2005;12;103;14;LANMAM;106;
19/05/2005;12;103;14;LANMAM;55;
19/05/2005;12;103;14;LANMAM;48;
19/05/2005;12;103;14;LANMAM;131;
19/05/2005;12;103;14;LANMAM;61;
19/05/2005;12;103;14;LANMAM;132;
19/05/2005;12;103;14;LANMAM;121;
19/05/2005;12;103;14;LANMAM;95;
19/05/2005;12;103;14;LANMAM;68;
19/05/2005;12;103;14;LANMAM;109;
19/05/2005;12;103;14;LANMAM;141;
19/05/2005;12;103;14;LANMAM;130;
19/05/2005;12;103;14;LANMAM;106;
19/05/2005;12;103;14;LANMAM;121;
19/05/2005;12;103;14;LANMAM;55;
19/05/2005;12;103;14;LANMAM;108;
19/05/2005;12;103;14;LANMAM;106;
19/05/2005;12;103;14;LANMAM;71;
19/05/2005;12;103;14;LANMAM;88;
19/05/2005;12;103;14;LANMAM;53;
19/05/2005;12;103;14;LANMAM;63;
19/05/2005;12;103;14;LANMAM;100;
19/05/2005;12;103;14;LANMAM;110;
19/05/2005;12;103;14;LANMAM;55;
19/05/2005;12;103;14;LANMAM;121;
19/05/2005;12;103;14;LANMAM;121;
19/05/2005;12;103;14;LANMAM;108;
19/05/2005;12;103;14;LANMAM;96;
19/05/2005;12;103;14;LANMAM;71;
19/05/2005;12;103;14;LANMAM;106;
19/05/2005;12;103;14;LANMAM;135;
19/05/2005;12;103;14;LANMAM;116;
19/05/2005;12;103;14;LANMAM;125;
19/05/2005;12;103;14;LANMAM;68;
19/05/2005;12;103;14;LANMAM;75;
19/05/2005;12;103;14;LANMAM;81;
19/05/2005;12;103;14;LANMAM;95;
19/05/2005;12;103;14;LANMAM;106;
19/05/2005;12;103;14;LANMAM;118;
19/05/2005;12;103;14;LANMAM;71;
19/05/2005;12;103;14;LANMAM;68;
19/05/2005;12;103;14;LANMAM;75;
19/05/2005;12;103;14;LANMAM;58;
19/05/2005;12;103;14;LANMAM;61;
21/05/2005;12;104;17;LANMAM;98;
21/05/2005;12;104;17;LANMAM;120;
21/05/2005;12;104;17;LANMAM;99;
21/05/2005;12;104;17;LANMAM;91;
21/05/2005;12;104;17;LANMAM;116;
21/05/2005;12;104;17;LANMAM;88;
21/05/2005;12;104;17;LANMAM;106;
21/05/2005;12;104;17;LANMAM;95;
21/05/2005;12;104;17;LANMAM;101;
21/05/2005;12;104;17;LANMAM;89;
21/05/2005;12;104;17;LANMAM;106;
21/05/2005;12;104;17;LANMAM;95;
21/05/2005;12;104;17;LANMAM;99;
21/05/2005;12;104;17;LANMAM;85;
21/05/2005;12;104;17;LANMAM;108;
21/05/2005;12;104;17;LANMAM;71;
21/05/2005;12;104;17;LANMAM;96;
21/05/2005;12;104;17;LANMAM;105;
21/05/2005;12;104;17;LANMAM;85;
21/05/2005;12;104;17;LANMAM;96;
21/05/2005;12;104;17;LANMAM;108;
21/05/2005;12;104;17;LANMAM;93;
21/05/2005;12;104;17;LANMAM;90;
21/05/2005;12;104;17;LANMAM;106;
21/05/2005;12;104;17;LANMAM;89;
21/05/2005;12;104;17;LANMAM;106;
21/05/2005;12;104;17;LANMAM;116;
21/05/2005;12;104;17;LANMAM;103;
21/05/2005;12;104;17;LANMAM;88;
21/05/2005;12;104;17;LANMAM;95;
21/05/2005;12;104;17;LANMAM;98;
23/05/2005;13;105;20;LANMAM;96;
23/05/2005;13;105;20;LANMAM;108;
23/05/2005;13;105;20;LANMAM;81;
23/05/2005;13;105;20;LANMAM;95;
23/05/2005;13;105;20;LANMAM;108;
23/05/2005;13;105;20;LANMAM;91;
23/05/2005;13;105;20;LANMAM;101;
23/05/2005;13;105;20;LANMAM;87;
23/05/2005;13;105;20;LANMAM;85;
23/05/2005;13;105;20;LANMAM;106;
23/05/2005;13;105;20;LANMAM;98;
23/05/2005;13;105;20;LANMAM;85;
23/05/2005;13;105;20;LANMAM;106;
23/05/2005;13;105;20;LANMAM;88;
23/05/2005;13;105;20;LANMAM;96;
23/05/2005;13;105;20;LANMAM;98;
23/05/2005;13;105;20;LANMAM;104;
23/05/2005;13;105;20;LANMAM;116;
23/05/2005;13;105;20;LANMAM;95;
23/05/2005;13;105;20;LANMAM;83;
23/05/2005;13;105;20;LANMAM;79;
23/05/2005;13;105;20;LANMAM;83;
23/05/2005;13;105;20;LANMAM;116;
23/05/2005;13;105;20;LANMAM;106;
23/05/2005;13;105;20;LANMAM;81;
23/05/2005;13;105;20;LANMAM;93;
23/05/2005;13;105;20;LANMAM;116;
23/05/2005;13;105;20;LANMAM;85;
23/05/2005;13;105;20;LANMAM;96;
23/05/2005;13;105;20;LANMAM;85;
23/05/2005;13;105;20;LANMAM;103;
23/05/2005;13;105;20;LANMAM;80;
23/05/2005;13;105;20;LANMAM;79;
23/05/2005;13;105;20;LANMAM;96;
23/05/2005;13;105;20;LANMAM;99;
23/05/2005;13;105;20;LANMAM;104;
23/05/2005;13;105;20;LANMAM;86;
23/05/2005;13;105;20;LANMAM;78;
23/05/2005;13;105;20;LANMAM;94;
23/05/2005;13;105;20;LANMAM;106;
23/05/2005;13;105;20;LANMAM;118;
25/05/2005;18;107;23;LANMAM;135;
25/05/2005;18;107;23;LANMAM;86;
25/05/2005;18;107;23;LANMAM;81;
25/05/2005;18;107;23;LANMAM;128;
25/05/2005;18;107;23;LANMAM;96;
25/05/2005;18;107;23;LANMAM;116;
25/05/2005;18;107;23;LANMAM;88;
25/05/2005;18;107;23;LANMAM;91;
25/05/2005;18;107;23;LANMAM;98;
25/05/2005;18;107;23;LANMAM;108;
25/05/2005;18;107;23;LANMAM;121;
25/05/2005;18;107;23;LANMAM;86;
25/05/2005;18;107;23;LANMAM;97;
25/05/2005;18;107;23;LANMAM;116;
25/05/2005;18;107;23;LANMAM;108;
25/05/2005;18;107;23;LANMAM;133;
25/05/2005;18;107;23;LANMAM;141;
25/05/2005;18;107;23;LANMAM;94;
25/05/2005;18;107;23;LANMAM;99;
25/05/2005;18;107;23;LANMAM;106;
25/05/2005;18;107;23;LANMAM;122;
25/05/2005;18;107;23;LANMAM;96;
25/05/2005;18;107;23;LANMAM;98;
25/05/2005;18;107;23;LANMAM;116;
25/05/2005;18;107;23;LANMAM;111;
25/05/2005;18;107;23;LANMAM;86;
25/05/2005;18;107;23;LANMAM;95;
25/05/2005;18;107;23;LANMAM;89;
25/05/2005;18;107;23;LANMAM;106;
25/05/2005;18;107;23;LANMAM;105;
25/05/2005;18;107;23;LANMAM;86;
25/05/2005;18;107;23;LANMAM;109;
25/05/2005;18;107;23;LANMAM;118;
25/05/2005;18;107;23;LANMAM;103;
25/05/2005;18;107;23;LANMAM;96;
25/05/2005;18;107;23;LANMAM;116;
25/05/2005;18;107;23;LANMAM;91;
25/05/2005;18;107;23;LANMAM;85;
25/05/2005;18;107;23;LANMAM;89;
25/05/2005;18;107;23;LANMAM;95;
25/05/2005;18;107;23;LANMAM;106;
25/05/2005;18;107;23;LANMAM;117;
25/05/2005;18;107;23;LANMAM;135;
25/05/2005;18;107;23;LANMAM;107;
26/05/2005;18;107;26;LANMAM;135;
26/05/2005;18;107;26;LANMAM;148;
26/05/2005;18;107;26;LANMAM;99;
26/05/2005;18;107;26;LANMAM;88;
26/05/2005;18;107;26;LANMAM;99;
26/05/2005;18;107;26;LANMAM;65;
26/05/2005;18;107;26;LANMAM;77;
26/05/2005;18;107;26;LANMAM;116;
26/05/2005;18;107;26;LANMAM;141;
26/05/2005;18;107;26;LANMAM;111;
26/05/2005;18;107;26;LANMAM;75;
26/05/2005;18;107;26;LANMAM;68;
26/05/2005;18;107;26;LANMAM;75;
26/05/2005;18;107;26;LANMAM;123;
26/05/2005;18;107;26;LANMAM;133;
26/05/2005;18;107;26;LANMAM;108;
26/05/2005;18;107;26;LANMAM;85;
26/05/2005;18;107;26;LANMAM;81;
26/05/2005;18;107;26;LANMAM;95;
26/05/2005;18;107;26;LANMAM;68;
26/05/2005;18;107;26;LANMAM;75;
26/05/2005;18;107;26;LANMAM;119;
26/05/2005;18;107;26;LANMAM;140;
26/05/2005;18;107;26;LANMAM;135;
26/05/2005;18;107;26;LANMAM;119;
26/05/2005;18;107;26;LANMAM;81;
26/05/2005;18;107;26;LANMAM;108;
26/05/2005;18;107;26;LANMAM;877;
26/05/2005;18;107;26;LANMAM;105;
26/05/2005;18;107;26;LANMAM;119;
26/05/2005;18;107;26;LANMAM;68;
26/05/2005;18;107;26;LANMAM;79;
26/05/2005;18;107;26;LANMAM;138;
26/05/2005;18;107;26;LANMAM;75;
26/05/2005;18;107;26;LANMAM;145;
26/05/2005;18;107;26;LANMAM;131;
26/05/2005;18;107;26;LANMAM;86;
26/05/2005;18;107;26;LANMAM;95;
26/05/2005;18;107;26;LANMAM;106;
28/05/2005;22;111;29;LANMAM;93;
28/05/2005;22;111;29;LANMAM;91;
28/05/2005;22;111;29;LANMAM;106;
28/05/2005;22;111;29;LANMAM;109;
28/05/2005;22;111;29;LANMAM;81;
28/05/2005;22;111;29;LANMAM;79;
28/05/2005;22;111;29;LANMAM;76;
28/05/2005;22;111;29;LANMAM;85;
28/05/2005;22;111;29;LANMAM;105;
28/05/2005;22;111;29;LANMAM;121;
28/05/2005;22;111;29;LANMAM;103;
28/05/2005;22;111;29;LANMAM;115;
28/05/2005;22;111;29;LANMAM;96;
28/05/2005;22;111;29;LANMAM;94;
28/05/2005;22;111;29;LANMAM;88;
28/05/2005;22;111;29;LANMAM;106;
28/05/2005;22;111;29;LANMAM;101;
28/05/2005;22;111;29;LANMAM;99;
28/05/2005;22;111;29;LANMAM;88;
28/05/2005;22;111;29;LANMAM;71;
28/05/2005;22;111;29;LANMAM;77;
28/05/2005;22;111;29;LANMAM;81;
28/05/2005;22;111;29;LANMAM;75;
28/05/2005;22;111;29;LANMAM;86;
28/05/2005;22;111;29;LANMAM;91;
28/05/2005;22;111;29;LANMAM;108;
28/05/2005;22;111;29;LANMAM;95;
28/05/2005;22;111;29;LANMAM;79;
28/05/2005;22;111;29;LANMAM;77;
06/06/2005;22;106;2;LANMAM;87;
06/06/2005;22;106;2;LANMAM;84;
06/06/2005;22;106;2;LANMAM;91;
06/06/2005;22;106;2;LANMAM;97;
06/06/2005;22;106;2;LANMAM;99;
06/06/2005;22;106;2;LANMAM;99;
06/06/2005;22;106;2;LANMAM;82;
06/06/2005;22;106;2;LANMAM;73;
06/06/2005;22;106;2;LANMAM;100;
06/06/2005;22;106;2;LANMAM;111;
06/06/2005;22;106;2;LANMAM;75;
06/06/2005;22;106;2;LANMAM;84;
06/06/2005;22;106;2;LANMAM;87;
06/06/2005;22;106;2;LANMAM;83;
06/06/2005;22;106;2;LANMAM;83;
06/06/2005;22;106;2;LANMAM;83;
06/06/2005;22;106;2;LANMAM;98;
06/06/2005;22;106;2;LANMAM;94;
06/06/2005;22;106;2;LANMAM;94;
06/06/2005;22;106;2;LANMAM;89;
06/06/2005;22;106;2;LANMAM;89;
06/06/2005;22;106;2;LANMAM;70;
06/06/2005;22;106;2;LANMAM;103;
06/06/2005;22;106;2;LANMAM;83;
06/06/2005;22;106;2;LANMAM;82;
06/06/2005;22;106;2;LANMAM;80;
06/06/2005;22;106;2;LANMAM;80;
06/06/2005;22;106;2;LANMAM;43;
06/06/2005;22;106;2;LANMAM;84;
06/06/2005;22;106;2;LANMAM;87;
06/06/2005;22;106;2;LANMAM;91;
06/06/2005;22;106;2;LANMAM;117;
06/06/2005;22;106;2;LANMAM;94;
06/06/2005;22;106;2;LANMAM;97;
06/06/2005;22;106;2;LANMAM;97;
06/06/2005;22;106;2;LANMAM;97;
06/06/2005;22;106;2;LANMAM;120;
06/06/2005;22;106;2;LANMAM;91;
06/06/2005;22;106;2;LANMAM;90;
06/06/2005;22;106;2;LANMAM;90;
13/06/2005;19;117;5;LANMAM;83;
13/06/2005;19;117;5;LANMAM;97;
13/06/2005;19;117;5;LANMAM;94;
13/06/2005;19;117;5;LANMAM;99;
13/06/2005;19;117;5;LANMAM;97;
13/06/2005;19;117;5;LANMAM;97;
13/06/2005;19;117;5;LANMAM;87;
13/06/2005;19;117;5;LANMAM;112;
13/06/2005;19;117;5;LANMAM;115;
13/06/2005;19;117;5;LANMAM;81;
13/06/2005;19;117;5;LANMAM;80;
13/06/2005;19;117;5;LANMAM;80;
13/06/2005;19;117;5;LANMAM;73;
13/06/2005;19;117;5;LANMAM;119;
13/06/2005;19;117;5;LANMAM;100;
13/06/2005;19;117;5;LANMAM;100;
13/06/2005;19;117;5;LANMAM;84;
13/06/2005;19;117;5;LANMAM;91;
13/06/2005;19;117;5;LANMAM;99;
13/06/2005;19;117;5;LANMAM;113;
13/06/2005;19;117;5;LANMAM;120;
13/06/2005;19;117;5;LANMAM;84;
13/06/2005;19;117;5;LANMAM;84;
13/06/2005;19;117;5;LANMAM;84;
13/06/2005;19;117;5;LANMAM;81;
13/06/2005;19;117;5;LANMAM;89;
13/06/2005;19;117;5;LANMAM;98;
13/06/2005;19;117;5;LANMAM;99;
13/06/2005;19;117;5;LANMAM;111;
13/06/2005;19;117;5;LANMAM;84;
13/06/2005;19;117;5;LANMAM;91;
13/06/2005;19;117;5;LANMAM;90;
13/06/2005;19;117;5;LANMAM;90;
13/06/2005;19;117;5;LANMAM;90;
13/06/2005;19;117;5;LANMAM;94;
13/06/2005;19;117;5;LANMAM;117;
13/06/2005;19;117;5;LANMAM;120;
13/06/2005;19;117;5;LANMAM;112;
13/06/2005;19;117;5;LANMAM;111;
13/06/2005;19;117;5;LANMAM;112;
15/06/2005;17;117;8;LANMAM;91;
15/06/2005;17;117;8;LANMAM;90;
15/06/2005;17;117;8;LANMAM;114;
15/06/2005;17;117;8;LANMAM;112;
15/06/2005;17;117;8;LANMAM;111;
15/06/2005;17;117;8;LANMAM;111;
15/06/2005;17;117;8;LANMAM;111;
15/06/2005;17;117;8;LANMAM;99;
15/06/2005;17;117;8;LANMAM;113;
15/06/2005;17;117;8;LANMAM;123;
15/06/2005;17;117;8;LANMAM;143;
15/06/2005;17;117;8;LANMAM;98;
15/06/2005;17;117;8;LANMAM;90;
15/06/2005;17;117;8;LANMAM;90;
15/06/2005;17;117;8;LANMAM;90;
15/06/2005;17;117;8;LANMAM;107;
15/06/2005;17;117;8;LANMAM;102;
15/06/2005;17;117;8;LANMAM;102;
15/06/2005;17;117;8;LANMAM;80;
15/06/2005;17;117;8;LANMAM;85;
15/06/2005;17;117;8;LANMAM;97;
15/06/2005;17;117;8;LANMAM;112;
15/06/2005;17;117;8;LANMAM;104;
15/06/2005;17;117;8;LANMAM;114;
15/06/2005;17;117;8;LANMAM;114;
15/06/2005;17;117;8;LANMAM;120;
15/06/2005;17;117;8;LANMAM;123;
15/06/2005;17;117;8;LANMAM;123;
15/06/2005;17;117;8;LANMAM;101;
15/06/2005;17;117;8;LANMAM;117;
15/06/2005;17;117;8;LANMAM;94;
15/06/2005;17;117;8;LANMAM;93;
15/06/2005;17;117;8;LANMAM;82;
15/06/2005;17;117;8;LANMAM;84;
15/06/2005;17;117;8;LANMAM;130;
15/06/2005;17;117;8;LANMAM;118;
15/06/2005;17;117;8;LANMAM;101;
15/06/2005;17;117;8;LANMAM;119;
15/06/2005;17;117;8;LANMAM;93;
15/06/2005;17;117;8;LANMAM;94;
18/06/2005;15;121;11;LANMAM;94;
18/06/2005;15;121;11;LANMAM;97;
18/06/2005;15;121;11;LANMAM;93;
18/06/2005;15;121;11;LANMAM;117;
18/06/2005;15;121;11;LANMAM;120;
18/06/2005;15;121;11;LANMAM;97;
18/06/2005;15;121;11;LANMAM;140;
18/06/2005;15;121;11;LANMAM;143;
18/06/2005;15;121;11;LANMAM;144;
18/06/2005;15;121;11;LANMAM;147;
18/06/2005;15;121;11;LANMAM;130;
18/06/2005;15;121;11;LANMAM;100;
18/06/2005;15;121;11;LANMAM;100;
18/06/2005;15;121;11;LANMAM;101;
18/06/2005;15;121;11;LANMAM;99;
18/06/2005;15;121;11;LANMAM;82;
18/06/2005;15;121;11;LANMAM;117;
18/06/2005;15;121;11;LANMAM;123;
18/06/2005;15;121;11;LANMAM;142;
18/06/2005;15;121;11;LANMAM;112;
18/06/2005;15;121;11;LANMAM;97;
18/06/2005;15;121;11;LANMAM;92;
18/06/2005;15;121;11;LANMAM;90;
18/06/2005;15;121;11;LANMAM;90;
18/06/2005;15;121;11;LANMAM;112;
18/06/2005;15;121;11;LANMAM;107;
18/06/2005;15;121;11;LANMAM;108;
18/06/2005;15;121;11;LANMAM;108;
18/06/2005;15;121;11;LANMAM;124;
18/06/2005;15;121;11;LANMAM;129;
18/06/2005;15;121;11;LANMAM;137;
18/06/2005;15;121;11;LANMAM;149;
18/06/2005;15;121;11;LANMAM;122;
18/06/2005;15;121;11;LANMAM;127;
18/06/2005;15;121;11;LANMAM;141;
18/06/2005;15;121;11;LANMAM;94;
18/06/2005;15;121;11;LANMAM;93;
18/06/2005;15;121;11;LANMAM;93;
18/06/2005;15;121;11;LANMAM;99;
18/06/2005;15;121;11;LANMAM;107;
19/06/2005;15;124;14;LANMAM;110;
19/06/2005;15;124;14;LANMAM;112;
19/06/2005;15;124;14;LANMAM;117;
19/06/2005;15;124;14;LANMAM;114;
19/06/2005;15;124;14;LANMAM;114;
19/06/2005;15;124;14;LANMAM;114;
19/06/2005;15;124;14;LANMAM;93;
19/06/2005;15;124;14;LANMAM;109;
19/06/2005;15;124;14;LANMAM;107;
19/06/2005;15;124;14;LANMAM;104;
19/06/2005;15;124;14;LANMAM;107;
19/06/2005;15;124;14;LANMAM;107;
19/06/2005;15;124;14;LANMAM;120;
19/06/2005;15;124;14;LANMAM;120;
19/06/2005;15;124;14;LANMAM;130;
19/06/2005;15;124;14;LANMAM;127;
19/06/2005;15;124;14;LANMAM;117;
19/06/2005;15;124;14;LANMAM;112;
19/06/2005;15;124;14;LANMAM;114;
19/06/2005;15;124;14;LANMAM;115;
19/06/2005;15;124;14;LANMAM;112;
19/06/2005;15;124;14;LANMAM;97;
19/06/2005;15;124;14;LANMAM;99;
19/06/2005;15;124;14;LANMAM;99;
19/06/2005;15;124;14;LANMAM;104;
19/06/2005;15;124;14;LANMAM;100;
19/06/2005;15;124;14;LANMAM;101;
19/06/2005;15;124;14;LANMAM;101;
19/06/2005;15;124;14;LANMAM;124;
19/06/2005;15;124;14;LANMAM;127;
19/06/2005;15;124;14;LANMAM;140;
19/06/2005;15;124;14;LANMAM;170;
19/06/2005;15;124;14;LANMAM;170;
19/06/2005;15;124;14;LANMAM;112;
19/06/2005;15;124;14;LANMAM;91;
19/06/2005;15;124;14;LANMAM;91;
19/06/2005;15;124;14;LANMAM;91;
19/06/2005;15;124;14;LANMAM;140;
19/06/2005;15;124;14;LANMAM;113;
19/06/2005;15;124;14;LANMAM;113;
19/06/2005;15;124;14;LANMAM;110;
23/06/2005;18;118;17;LANMAM;94;
23/06/2005;18;118;17;LANMAM;100;
23/06/2005;18;118;17;LANMAM;107;
23/06/2005;18;118;17;LANMAM;97;
23/06/2005;18;118;17;LANMAM;99;
23/06/2005;18;118;17;LANMAM;91;
23/06/2005;18;118;17;LANMAM;91;
23/06/2005;18;118;17;LANMAM;90;
23/06/2005;18;118;17;LANMAM;112;
23/06/2005;18;118;17;LANMAM;84;
23/06/2005;18;118;17;LANMAM;97;
23/06/2005;18;118;17;LANMAM;92;
23/06/2005;18;118;17;LANMAM;111;
23/06/2005;18;118;17;LANMAM;111;
23/06/2005;18;118;17;LANMAM;111;
23/06/2005;18;118;17;LANMAM;99;
23/06/2005;18;118;17;LANMAM;107;
23/06/2005;18;118;17;LANMAM;108;
23/06/2005;18;118;17;LANMAM;120;
23/06/2005;18;118;17;LANMAM;127;
23/06/2005;18;118;17;LANMAM;93;
23/06/2005;18;118;17;LANMAM;83;
23/06/2005;18;118;17;LANMAM;80;
23/06/2005;18;118;17;LANMAM;80;
23/06/2005;18;118;17;LANMAM;80;
23/06/2005;18;118;17;LANMAM;91;
23/06/2005;18;118;17;LANMAM;99;
23/06/2005;18;118;17;LANMAM;94;
23/06/2005;18;118;17;LANMAM;93;
23/06/2005;18;118;17;LANMAM;112;
23/06/2005;18;118;17;LANMAM;117;
23/06/2005;18;118;17;LANMAM;113;
23/06/2005;18;118;17;LANMAM;89;
23/06/2005;18;118;17;LANMAM;93;
23/06/2005;18;118;17;LANMAM;95;
23/06/2005;18;118;17;LANMAM;99;
23/06/2005;18;118;17;LANMAM;92;
23/06/2005;18;118;17;LANMAM;92;
23/06/2005;18;118;17;LANMAM;100;
23/06/2005;18;118;17;LANMAM;104;
24/06/2005;18;118;20;LANMAM;97;
24/06/2005;18;118;20;LANMAM;94;
24/06/2005;18;118;20;LANMAM;97;
24/06/2005;18;118;20;LANMAM;98;
24/06/2005;18;118;20;LANMAM;81;
24/06/2005;18;118;20;LANMAM;117;
24/06/2005;18;118;20;LANMAM;95;
24/06/2005;18;118;20;LANMAM;95;
24/06/2005;18;118;20;LANMAM;95;
24/06/2005;18;118;20;LANMAM;114;
24/06/2005;18;118;20;LANMAM;117;
24/06/2005;18;118;20;LANMAM;119;
24/06/2005;18;118;20;LANMAM;120;
24/06/2005;18;118;20;LANMAM;97;
24/06/2005;18;118;20;LANMAM;92;
24/06/2005;18;118;20;LANMAM;92;
24/06/2005;18;118;20;LANMAM;103;
24/06/2005;18;118;20;LANMAM;103;
24/06/2005;18;118;20;LANMAM;104;
24/06/2005;18;118;20;LANMAM;109;
24/06/2005;18;118;20;LANMAM;97;
24/06/2005;18;118;20;LANMAM;91;
24/06/2005;18;118;20;LANMAM;99;
24/06/2005;18;118;20;LANMAM;99;
24/06/2005;18;118;20;LANMAM;110;
24/06/2005;18;118;20;LANMAM;100;
24/06/2005;18;118;20;LANMAM;117;
24/06/2005;18;118;20;LANMAM;120;
24/06/2005;18;118;20;LANMAM;122;
24/06/2005;18;118;20;LANMAM;130;
24/06/2005;18;118;20;LANMAM;94;
24/06/2005;18;118;20;LANMAM;93;
24/06/2005;18;118;20;LANMAM;91;
24/06/2005;18;118;20;LANMAM;90;
24/06/2005;18;118;20;LANMAM;90;
24/06/2005;18;118;20;LANMAM;97;
24/06/2005;18;118;20;LANMAM;91;
24/06/2005;18;118;20;LANMAM;95;
24/06/2005;18;118;20;LANMAM;111;
24/06/2005;18;118;20;LANMAM;111;
04/07/2005;23;108;29;LANMAM;93;
04/07/2005;23;108;29;LANMAM;91;
04/07/2005;23;108;29;LANMAM;97;
04/07/2005;23;108;29;LANMAM;81;
04/07/2005;23;108;29;LANMAM;104;
04/07/2005;23;108;29;LANMAM;100;
04/07/2005;23;108;29;LANMAM;93;
04/07/2005;23;108;29;LANMAM;99;
04/07/2005;23;108;29;LANMAM;99;
04/07/2005;23;108;29;LANMAM;107;
04/07/2005;23;108;29;LANMAM;109;
04/07/2005;23;108;29;LANMAM;94;
04/07/2005;23;108;29;LANMAM;90;
04/07/2005;23;108;29;LANMAM;90;
04/07/2005;23;108;29;LANMAM;81;
04/07/2005;23;108;29;LANMAM;83;
04/07/2005;23;108;29;LANMAM;111;
04/07/2005;23;108;29;LANMAM;94;
04/07/2005;23;108;29;LANMAM;93;
04/07/2005;23;108;29;LANMAM;98;
04/07/2005;23;108;29;LANMAM;97;
04/07/2005;23;108;29;LANMAM;93;
04/07/2005;23;108;29;LANMAM;97;
04/07/2005;23;108;29;LANMAM;94;
04/07/2005;23;108;29;LANMAM;94;
04/07/2005;23;108;29;LANMAM;94;
04/07/2005;23;108;29;LANMAM;113;
04/07/2005;23;108;29;LANMAM;101;
04/07/2005;23;108;29;LANMAM;100;
04/07/2005;23;108;29;LANMAM;103;
04/07/2005;23;108;29;LANMAM;93;
04/07/2005;23;108;29;LANMAM;97;
04/07/2005;23;108;29;LANMAM;96;
04/07/2005;23;108;29;LANMAM;96;
04/07/2005;23;108;29;LANMAM;98;
04/07/2005;23;108;29;LANMAM;104;
04/07/2005;23;108;29;LANMAM;97;
04/07/2005;23;108;29;LANMAM;97;
04/07/2005;23;108;29;LANMAM;117;
09/07/2005;18;109;32;LANMAM;97;
09/07/2005;18;109;32;LANMAM;63;
09/07/2005;18;109;32;LANMAM;112;
09/07/2005;18;109;32;LANMAM;140;
09/07/2005;18;109;32;LANMAM;98;
09/07/2005;18;109;32;LANMAM;90;
09/07/2005;18;109;32;LANMAM;91;
09/07/2005;18;109;32;LANMAM;90;
09/07/2005;18;109;32;LANMAM;90;
09/07/2005;18;109;32;LANMAM;87;
09/07/2005;18;109;32;LANMAM;92;
09/07/2005;18;109;32;LANMAM;137;
09/07/2005;18;109;32;LANMAM;100;
09/07/2005;18;109;32;LANMAM;101;
09/07/2005;18;109;32;LANMAM;109;
09/07/2005;18;109;32;LANMAM;117;
09/07/2005;18;109;32;LANMAM;127;
09/07/2005;18;109;32;LANMAM;98;
09/07/2005;18;109;32;LANMAM;98;
09/07/2005;18;109;32;LANMAM;99;
09/07/2005;18;109;32;LANMAM;143;
09/07/2005;18;109;32;LANMAM;100;
09/07/2005;18;109;32;LANMAM;94;
09/07/2005;18;109;32;LANMAM;90;
09/07/2005;18;109;32;LANMAM;91;
09/07/2005;18;109;32;LANMAM;91;
09/07/2005;18;109;32;LANMAM;91;
