FECHADMA;LATITUD;LONGITUD;TIPOLANCE;TALLA
07/04/2007;14;106;LANMAM;120
07/04/2007;14;106;LANMAM;120
09/05/2007;17;111;LANMAM;120
09/05/2007;17;111;LANMAM;120
09/05/2007;17;111;LANMAM;120
09/05/2007;17;111;LANMAM;120
11/05/2007;15;111;LANMAM;120
11/05/2007;15;111;LANMAM;120
11/05/2007;15;111;LANMAM;120
11/05/2007;15;111;LANMAM;120
11/05/2007;15;111;LANMAM;120
11/05/2007;15;111;LANMAM;120
22/05/2007;18;115;LANMAM;120
22/05/2007;18;115;LANMAM;120
22/05/2007;18;115;LANMAM;120
22/05/2007;18;115;LANMAM;120
22/05/2007;18;115;LANMAM;120
22/05/2007;18;115;LANMAM;120
24/05/2007;19;108;LANMAM;120
22/06/2007;11;118;LANMAM;120
22/06/2007;11;118;LANMAM;120
17/07/2007;8;127;LANMAM;120
17/07/2007;8;127;LANMAM;120
17/07/2007;8;127;LANMAM;120
17/07/2007;8;127;LANMAM;120
19/07/2007;8;128;LANMAM;120
21/07/2007;10;129;LANMAM;120
23/07/2007;11;130;LANMAM;120
09/08/2007;9;138;LANMAM;120
30/05/2007;7;129;LANMAM;120
01/06/2007;8;133;LANMAM;120
01/06/2007;8;133;LANMAM;120
01/06/2007;8;133;LANMAM;120
03/06/2007;9;134;LANMAM;120
12/06/2007;9;129;LANMAM;120
12/06/2007;9;129;LANMAM;120
24/06/2007;7;133;LANMAM;120
24/06/2007;7;133;LANMAM;120
24/06/2007;7;133;LANMAM;120
24/06/2007;7;133;LANMAM;120
26/06/2007;7;135;LANMAM;120
26/06/2007;7;135;LANMAM;120
26/06/2007;7;135;LANMAM;120
26/06/2007;7;135;LANMAM;120
07/06/2007;17;113;LANMAM;120
07/06/2007;17;113;LANMAM;120
14/06/2007;19;110;LANMAM;120
14/06/2007;19;110;LANMAM;120
22/06/2007;19;117;LANMAM;120
25/06/2007;12;116;LANMAM;120
06/09/2007;17;117;LANMAM;120
05/09/2007;9;127;LANMAM;120
18/09/2007;11;122;LANMAM;120
18/09/2007;11;122;LANMAM;120
15/09/2007;12;118;LANMAM;120
15/09/2007;12;118;LANMAM;120
15/09/2007;12;118;LANMAM;120
15/09/2007;12;118;LANMAM;120
15/09/2007;12;118;LANMAM;120
15/09/2007;12;118;LANMAM;120
15/09/2007;12;118;LANMAM;120
17/09/2007;12;119;LANMAM;120
17/09/2007;12;119;LANMAM;120
17/09/2007;12;119;LANMAM;120
17/09/2007;12;119;LANMAM;120
17/09/2007;12;119;LANMAM;120
17/09/2007;12;119;LANMAM;120
17/09/2007;12;119;LANMAM;120
17/09/2007;12;119;LANMAM;120
19/09/2007;11;121;LANMAM;120
19/09/2007;11;121;LANMAM;120
19/09/2007;11;121;LANMAM;120
24/10/2007;12;107;LANMAM;120
25/10/2007;11;107;LANMAM;120
01/11/2007;12;113;LANMAM;120
30/10/2007;23;109;LANMAM;120
30/10/2007;23;109;LANMAM;120
30/10/2007;23;109;LANMAM;120
26/09/2007;11;119;LANMAM;120
05/10/2007;10;109;LANMAM;120
05/10/2007;10;109;LANMAM;120
05/10/2007;10;109;LANMAM;120
09/10/2007;12;116;LANMAM;120
09/10/2007;12;116;LANMAM;120
09/10/2007;12;116;LANMAM;120
09/10/2007;12;116;LANMAM;120
13/10/2007;11;126;LANMAM;120
17/10/2007;11;119;LANMAM;120
17/10/2007;11;119;LANMAM;120
17/10/2007;11;119;LANMAM;120
20/10/2007;13;114;LANMAM;120
20/10/2007;13;114;LANMAM;120
20/10/2007;13;114;LANMAM;120
23/10/2007;10;108;LANMAM;120
28/10/2007;11;108;LANMAM;120
02/11/2007;11;109;LANMAM;120
03/11/2007;12;109;LANMAM;120
13/11/2007;20;107;LANMAM;120
26/09/2007;11;118;LANMAM;120
05/10/2007;11;109;LANMAM;120
05/10/2007;11;109;LANMAM;120
05/10/2007;11;109;LANMAM;120
09/10/2007;12;113;LANMAM;120
09/10/2007;12;113;LANMAM;120
09/10/2007;12;113;LANMAM;120
13/10/2007;12;114;LANMAM;120
13/10/2007;12;114;LANMAM;120
13/10/2007;12;114;LANMAM;120
13/10/2007;12;114;LANMAM;120
03/11/2007;17;110;LANMAM;120
03/11/2007;17;110;LANMAM;120
03/11/2007;17;110;LANMAM;120
07/11/2007;9;106;LANMAM;120
07/11/2007;9;106;LANMAM;120
07/11/2007;9;106;LANMAM;120
19/10/2007;25;110;LANMAM;120
19/10/2007;25;110;LANMAM;120
29/10/2007;22;110;LANMAM;120
29/10/2007;22;110;LANMAM;120
29/10/2007;22;110;LANMAM;120
31/10/2007;21;110;LANMAM;120
31/10/2007;21;110;LANMAM;120
31/10/2007;21;110;LANMAM;120
10/11/2007;25;110;LANMAM;120
10/11/2007;25;110;LANMAM;120
11/01/2007;15;109;LANMAM;120
11/01/2007;15;109;LANMAM;120
17/01/2007;14;108;LANMAM;120
02/02/2007;8;94;LANMAM;120
04/02/2007;7;95;LANMAM;120
09/02/2007;9;92;LANMAM;120
05/03/2007;12;101;LANMAM;120
17/02/2007;8;97;LANMAM;120
01/03/2007;9;96;LANMAM;120
01/03/2007;9;96;LANMAM;120
01/03/2007;9;96;LANMAM;120
01/03/2007;9;96;LANMAM;120
27/02/2007;9;98;LANMAM;120
01/03/2007;9;97;LANMAM;120
01/03/2007;9;97;LANMAM;120
01/03/2007;9;97;LANMAM;120
08/01/2007;15;110;LANMAM;120
17/01/2007;16;110;LANMAM;120
02/02/2007;12;99;LANMAM;120
02/02/2007;12;99;LANMAM;120
02/02/2007;12;99;LANMAM;120
02/02/2007;12;99;LANMAM;120
03/02/2007;12;99;LANMAM;120
03/02/2007;12;99;LANMAM;120
11/02/2007;8;96;LANMAM;120
11/02/2007;8;96;LANMAM;120
11/02/2007;8;96;LANMAM;120
11/02/2007;8;96;LANMAM;120
11/02/2007;8;96;LANMAM;120
23/02/2007;10;96;LANMAM;120
23/02/2007;10;96;LANMAM;120
23/02/2007;10;96;LANMAM;120
23/02/2007;10;96;LANMAM;120
23/02/2007;10;96;LANMAM;120
24/02/2007;9;98;LANMAM;120
03/03/2007;9;97;LANMAM;120
03/03/2007;9;97;LANMAM;120
14/03/2007;8;95;LANMAM;120
22/01/2007;8;90;LANMAM;120
16/02/2007;7;94;LANMAM;120
21/02/2007;8;97;LANMAM;120
21/02/2007;8;97;LANMAM;120
04/02/2007;7;94;LANMAM;120
15/04/2007;14;108;LANMAM;120
24/06/2007;13;116;LANMAM;120
24/06/2007;13;116;LANMAM;120
24/06/2007;13;116;LANMAM;120
24/06/2007;13;116;LANMAM;120
13/11/2007;18;114;LANMAM;120
13/11/2007;18;114;LANMAM;120
13/11/2007;18;114;LANMAM;120
13/11/2007;18;114;LANMAM;120
09/03/2007;13;108;LANMAM;121
21/03/2007;13;107;LANMAM;121
22/03/2007;13;108;LANMAM;121
25/03/2007;13;108;LANMAM;121
27/03/2007;13;109;LANMAM;121
05/04/2007;14;101;LANMAM;121
05/04/2007;14;101;LANMAM;121
29/04/2007;17;111;LANMAM;121
02/05/2007;15;111;LANMAM;121
08/05/2007;23;108;LANMAM;121
08/05/2007;23;108;LANMAM;121
23/04/2007;13;106;LANMAM;121
16/03/2007;19;106;LANMAM;121
17/03/2007;19;106;LANMAM;121
19/03/2007;19;107;LANMAM;121
19/03/2007;19;107;LANMAM;121
20/03/2007;19;107;LANMAM;121
27/03/2007;14;108;LANMAM;121
08/05/2007;12;102;LANMAM;121
11/04/2007;14;107;LANMAM;121
14/04/2007;16;107;LANMAM;121
15/04/2007;16;107;LANMAM;121
15/04/2007;16;107;LANMAM;121
17/04/2007;15;106;LANMAM;121
18/04/2007;14;106;LANMAM;121
21/04/2007;13;106;LANMAM;121
11/05/2007;21;106;LANMAM;121
24/05/2007;18;120;LANMAM;121
07/06/2007;19;111;LANMAM;121
27/03/2007;11;94;LANMAM;121
07/04/2007;10;92;LANMAM;121
17/04/2007;10;92;LANMAM;121
10/04/2007;14;106;LANMAM;121
12/04/2007;14;106;LANMAM;121
30/03/2007;14;111;LANMAM;121
08/04/2007;12;110;LANMAM;121
08/04/2007;12;110;LANMAM;121
08/04/2007;12;110;LANMAM;121
08/04/2007;12;110;LANMAM;121
11/04/2007;15;111;LANMAM;121
19/04/2007;18;106;LANMAM;121
23/04/2007;17;110;LANMAM;121
23/04/2007;17;110;LANMAM;121
15/04/2007;15;107;LANMAM;121
15/04/2007;15;107;LANMAM;121
21/04/2007;20;108;LANMAM;121
25/04/2007;13;106;LANMAM;121
25/04/2007;13;106;LANMAM;121
09/05/2007;17;111;LANMAM;121
22/05/2007;18;115;LANMAM;121
13/04/2007;6;117;LANMAM;121
21/04/2007;7;115;LANMAM;121
21/04/2007;7;115;LANMAM;121
08/05/2007;19;107;LANMAM;121
10/05/2007;17;112;LANMAM;121
12/05/2007;19;108;LANMAM;121
10/06/2007;18;110;LANMAM;121
24/05/2007;19;108;LANMAM;121
30/05/2007;18;112;LANMAM;121
30/05/2007;18;112;LANMAM;121
30/05/2007;18;112;LANMAM;121
01/06/2007;19;110;LANMAM;121
01/06/2007;19;110;LANMAM;121
11/09/2007;13;117;LANMAM;121
13/09/2007;14;116;LANMAM;121
14/09/2007;13;117;LANMAM;121
14/09/2007;13;117;LANMAM;121
20/09/2007;10;119;LANMAM;121
22/09/2007;11;120;LANMAM;121
26/09/2007;12;121;LANMAM;121
04/10/2007;10;121;LANMAM;121
04/10/2007;10;121;LANMAM;121
04/10/2007;10;121;LANMAM;121
05/10/2007;10;122;LANMAM;121
05/10/2007;10;122;LANMAM;121
05/10/2007;10;122;LANMAM;121
10/10/2007;9;122;LANMAM;121
10/10/2007;9;122;LANMAM;121
12/10/2007;11;124;LANMAM;121
21/10/2007;10;118;LANMAM;121
24/10/2007;11;108;LANMAM;121
24/10/2007;11;108;LANMAM;121
29/10/2007;12;110;LANMAM;121
29/10/2007;12;110;LANMAM;121
05/10/2007;11;122;LANMAM;121
24/10/2007;11;108;LANMAM;121
24/10/2007;11;108;LANMAM;121
30/10/2007;23;109;LANMAM;121
05/10/2007;10;109;LANMAM;121
13/11/2007;20;107;LANMAM;121
09/10/2007;12;113;LANMAM;121
16/11/2007;7;91;LANMAM;121
17/10/2007;25;109;LANMAM;121
03/11/2007;17;110;LANMAM;121
07/11/2007;9;106;LANMAM;121
07/11/2007;9;106;LANMAM;121
07/11/2007;9;106;LANMAM;121
11/01/2007;15;109;LANMAM;121
02/02/2007;8;94;LANMAM;121
04/02/2007;7;95;LANMAM;121
09/02/2007;9;92;LANMAM;121
13/02/2007;8;97;LANMAM;121
16/02/2007;8;97;LANMAM;121
17/02/2007;8;97;LANMAM;121
18/01/2007;16;110;LANMAM;121
01/03/2007;9;97;LANMAM;121
06/03/2007;14;109;LANMAM;121
06/03/2007;14;109;LANMAM;121
07/03/2007;13;108;LANMAM;121
07/03/2007;13;108;LANMAM;121
08/01/2007;15;110;LANMAM;121
10/01/2007;16;110;LANMAM;121
10/01/2007;16;110;LANMAM;121
02/02/2007;12;99;LANMAM;121
03/02/2007;12;99;LANMAM;121
03/02/2007;12;99;LANMAM;121
11/02/2007;8;96;LANMAM;121
11/02/2007;8;96;LANMAM;121
11/02/2007;8;96;LANMAM;121
23/02/2007;10;96;LANMAM;121
28/02/2007;10;97;LANMAM;121
28/02/2007;10;97;LANMAM;121
28/02/2007;10;97;LANMAM;121
28/02/2007;10;97;LANMAM;121
16/03/2007;7;95;LANMAM;121
19/03/2007;14;104;LANMAM;121
19/03/2007;14;104;LANMAM;121
19/03/2007;14;104;LANMAM;121
19/03/2007;14;104;LANMAM;121
19/03/2007;14;104;LANMAM;121
19/01/2007;15;109;LANMAM;121
19/01/2007;15;109;LANMAM;121
27/01/2007;12;100;LANMAM;121
31/01/2007;11;100;LANMAM;121
02/02/2007;12;100;LANMAM;121
21/02/2007;8;97;LANMAM;121
21/02/2007;8;97;LANMAM;121
21/02/2007;8;97;LANMAM;121
01/03/2007;10;97;LANMAM;121
01/03/2007;10;97;LANMAM;121
04/02/2007;7;94;LANMAM;121
04/02/2007;7;94;LANMAM;121
15/04/2007;14;108;LANMAM;121
28/04/2007;17;111;LANMAM;121
29/04/2007;17;111;LANMAM;122
01/05/2007;16;112;LANMAM;122
01/05/2007;16;112;LANMAM;122
02/05/2007;15;111;LANMAM;122
02/05/2007;15;111;LANMAM;122
02/05/2007;15;111;LANMAM;122
08/05/2007;23;108;LANMAM;122
23/04/2007;13;106;LANMAM;122
16/03/2007;19;106;LANMAM;122
19/03/2007;19;107;LANMAM;122
08/05/2007;12;102;LANMAM;122
13/04/2007;16;107;LANMAM;122
17/04/2007;15;106;LANMAM;122
28/04/2007;9;93;LANMAM;122
01/05/2007;8;100;LANMAM;122
09/05/2007;21;107;LANMAM;122
11/05/2007;21;106;LANMAM;122
16/05/2007;21;107;LANMAM;122
22/05/2007;18;119;LANMAM;122
18/06/2007;22;111;LANMAM;122
12/04/2007;9;93;LANMAM;122
12/04/2007;14;106;LANMAM;122
22/03/2007;13;110;LANMAM;122
22/03/2007;13;110;LANMAM;122
22/03/2007;13;110;LANMAM;122
22/03/2007;13;110;LANMAM;122
10/04/2007;14;112;LANMAM;122
10/04/2007;14;112;LANMAM;122
10/04/2007;14;112;LANMAM;122
11/04/2007;15;111;LANMAM;122
11/04/2007;15;111;LANMAM;122
11/04/2007;15;111;LANMAM;122
23/04/2007;17;110;LANMAM;122
21/04/2007;20;108;LANMAM;122
24/04/2007;13;106;LANMAM;122
11/05/2007;15;111;LANMAM;122
24/05/2007;19;108;LANMAM;122
24/05/2007;19;108;LANMAM;122
24/05/2007;19;108;LANMAM;122
01/06/2007;19;110;LANMAM;122
01/06/2007;19;110;LANMAM;122
22/06/2007;11;118;LANMAM;122
17/07/2007;8;127;LANMAM;122
17/07/2007;8;127;LANMAM;122
17/07/2007;8;127;LANMAM;122
19/07/2007;8;128;LANMAM;122
05/06/2007;17;114;LANMAM;122
11/09/2007;13;117;LANMAM;122
17/09/2007;12;119;LANMAM;122
17/09/2007;12;119;LANMAM;122
25/10/2007;11;107;LANMAM;122
24/09/2007;15;117;LANMAM;122
30/10/2007;23;109;LANMAM;122
30/10/2007;23;109;LANMAM;122
30/10/2007;23;109;LANMAM;122
30/10/2007;23;109;LANMAM;122
30/10/2007;23;109;LANMAM;122
28/10/2007;11;108;LANMAM;122
19/10/2007;9;108;LANMAM;122
23/10/2007;11;108;LANMAM;122
16/11/2007;7;91;LANMAM;122
29/10/2007;22;110;LANMAM;122
29/10/2007;22;110;LANMAM;122
31/10/2007;21;110;LANMAM;122
31/10/2007;21;110;LANMAM;122
17/02/2007;8;97;LANMAM;122
01/03/2007;9;96;LANMAM;122
01/03/2007;9;96;LANMAM;122
01/03/2007;9;96;LANMAM;122
01/03/2007;9;96;LANMAM;122
07/03/2007;13;108;LANMAM;122
23/02/2007;10;96;LANMAM;122
24/02/2007;9;98;LANMAM;122
24/02/2007;9;98;LANMAM;122
31/01/2007;11;100;LANMAM;122
02/02/2007;12;100;LANMAM;122
02/02/2007;12;100;LANMAM;122
21/02/2007;8;97;LANMAM;122
01/03/2007;10;97;LANMAM;122
27/02/2007;9;98;LANMAM;122
28/04/2007;17;111;LANMAM;122
24/06/2007;13;116;LANMAM;122
09/03/2007;13;108;LANMAM;123
21/03/2007;13;107;LANMAM;123
22/03/2007;13;108;LANMAM;123
25/03/2007;13;108;LANMAM;123
25/03/2007;13;108;LANMAM;123
27/03/2007;13;109;LANMAM;123
27/03/2007;13;109;LANMAM;123
02/05/2007;15;111;LANMAM;123
08/05/2007;23;108;LANMAM;123
23/04/2007;13;106;LANMAM;123
23/04/2007;13;106;LANMAM;123
16/03/2007;19;106;LANMAM;123
16/03/2007;19;106;LANMAM;123
17/03/2007;19;106;LANMAM;123
19/03/2007;19;107;LANMAM;123
08/05/2007;12;102;LANMAM;123
08/05/2007;12;102;LANMAM;123
13/04/2007;16;107;LANMAM;123
03/05/2007;7;99;LANMAM;123
03/05/2007;7;99;LANMAM;123
08/05/2007;21;106;LANMAM;123
11/05/2007;21;106;LANMAM;123
22/05/2007;18;119;LANMAM;123
22/05/2007;18;119;LANMAM;123
25/05/2007;19;121;LANMAM;123
07/06/2007;19;111;LANMAM;123
12/05/2007;21;106;LANMAM;123
10/04/2007;14;106;LANMAM;123
12/04/2007;14;106;LANMAM;123
12/04/2007;14;106;LANMAM;123
26/03/2007;7;101;LANMAM;123
26/03/2007;7;101;LANMAM;123
26/03/2007;7;101;LANMAM;123
30/03/2007;14;111;LANMAM;123
10/04/2007;14;112;LANMAM;123
18/04/2007;17;107;LANMAM;123
11/04/2007;14;106;LANMAM;123
14/04/2007;15;108;LANMAM;123
15/04/2007;15;107;LANMAM;123
15/04/2007;15;107;LANMAM;123
15/04/2007;15;107;LANMAM;123
17/04/2007;14;106;LANMAM;123
17/04/2007;14;106;LANMAM;123
25/04/2007;13;106;LANMAM;123
25/04/2007;13;106;LANMAM;123
01/05/2007;8;101;LANMAM;123
03/05/2007;8;101;LANMAM;123
03/05/2007;8;101;LANMAM;123
08/05/2007;17;111;LANMAM;123
08/05/2007;17;111;LANMAM;123
08/05/2007;17;111;LANMAM;123
08/05/2007;17;111;LANMAM;123
08/05/2007;17;111;LANMAM;123
06/04/2007;13;104;LANMAM;123
06/04/2007;13;104;LANMAM;123
07/04/2007;14;106;LANMAM;123
09/05/2007;17;111;LANMAM;123
09/05/2007;17;111;LANMAM;123
22/05/2007;18;115;LANMAM;123
22/05/2007;18;115;LANMAM;123
22/05/2007;18;115;LANMAM;123
10/06/2007;18;110;LANMAM;123
24/05/2007;19;108;LANMAM;123
30/05/2007;18;112;LANMAM;123
30/05/2007;18;112;LANMAM;123
01/06/2007;19;110;LANMAM;123
19/07/2007;8;128;LANMAM;123
13/06/2007;19;109;LANMAM;123
22/06/2007;19;117;LANMAM;123
05/06/2007;17;114;LANMAM;123
06/09/2007;17;117;LANMAM;123
14/09/2007;13;117;LANMAM;123
08/09/2007;16;116;LANMAM;123
18/09/2007;11;122;LANMAM;123
22/09/2007;11;120;LANMAM;123
10/10/2007;9;122;LANMAM;123
12/10/2007;11;124;LANMAM;123
15/10/2007;10;126;LANMAM;123
16/09/2007;13;119;LANMAM;123
16/09/2007;13;119;LANMAM;123
16/09/2007;13;119;LANMAM;123
16/09/2007;13;119;LANMAM;123
22/09/2007;11;122;LANMAM;123
22/09/2007;11;122;LANMAM;123
22/09/2007;11;122;LANMAM;123
22/09/2007;11;122;LANMAM;123
23/09/2007;11;122;LANMAM;123
23/09/2007;11;122;LANMAM;123
23/09/2007;11;122;LANMAM;123
25/09/2007;12;122;LANMAM;123
25/09/2007;12;122;LANMAM;123
02/10/2007;10;122;LANMAM;123
05/10/2007;11;122;LANMAM;123
11/10/2007;10;123;LANMAM;123
16/10/2007;10;126;LANMAM;123
24/10/2007;11;108;LANMAM;123
17/09/2007;12;119;LANMAM;123
17/09/2007;12;119;LANMAM;123
17/09/2007;12;119;LANMAM;123
19/09/2007;11;121;LANMAM;123
24/10/2007;12;107;LANMAM;123
24/10/2007;12;107;LANMAM;123
24/10/2007;12;107;LANMAM;123
25/10/2007;11;107;LANMAM;123
30/10/2007;23;109;LANMAM;123
09/10/2007;12;113;LANMAM;123
13/10/2007;12;114;LANMAM;123
16/11/2007;7;91;LANMAM;123
29/10/2007;22;110;LANMAM;123
09/01/2007;16;110;LANMAM;123
11/01/2007;15;109;LANMAM;123
11/01/2007;15;109;LANMAM;123
02/02/2007;8;94;LANMAM;123
14/02/2007;7;97;LANMAM;123
01/03/2007;9;96;LANMAM;123
18/01/2007;16;110;LANMAM;123
01/03/2007;9;97;LANMAM;123
07/03/2007;13;108;LANMAM;123
03/03/2007;9;97;LANMAM;123
19/01/2007;15;109;LANMAM;123
24/01/2007;11;101;LANMAM;123
24/01/2007;11;101;LANMAM;123
31/01/2007;11;100;LANMAM;123
31/01/2007;11;100;LANMAM;123
21/02/2007;8;97;LANMAM;123
21/02/2007;8;97;LANMAM;123
21/02/2007;8;97;LANMAM;123
22/06/2007;12;117;LANMAM;123
24/06/2007;13;116;LANMAM;123
24/06/2007;13;116;LANMAM;123
24/06/2007;13;116;LANMAM;123
09/03/2007;13;108;LANMAM;124
22/03/2007;13;108;LANMAM;124
27/03/2007;13;109;LANMAM;124
05/04/2007;14;101;LANMAM;124
14/04/2007;13;112;LANMAM;124
26/04/2007;12;111;LANMAM;124
01/05/2007;16;112;LANMAM;124
01/05/2007;16;112;LANMAM;124
01/05/2007;16;112;LANMAM;124
02/05/2007;15;111;LANMAM;124
02/05/2007;15;111;LANMAM;124
08/05/2007;23;108;LANMAM;124
08/05/2007;23;108;LANMAM;124
20/04/2007;14;106;LANMAM;124
17/03/2007;19;106;LANMAM;124
17/03/2007;19;106;LANMAM;124
11/04/2007;14;107;LANMAM;124
11/04/2007;14;107;LANMAM;124
11/04/2007;14;107;LANMAM;124
13/04/2007;16;107;LANMAM;124
13/04/2007;16;107;LANMAM;124
13/04/2007;16;107;LANMAM;124
18/04/2007;14;106;LANMAM;124
03/05/2007;7;99;LANMAM;124
07/06/2007;19;111;LANMAM;124
18/06/2007;22;111;LANMAM;124
18/05/2007;17;101;LANMAM;124
28/03/2007;11;94;LANMAM;124
17/04/2007;10;92;LANMAM;124
06/04/2007;12;102;LANMAM;124
11/04/2007;15;111;LANMAM;124
18/04/2007;17;107;LANMAM;124
18/04/2007;17;107;LANMAM;124
19/04/2007;18;106;LANMAM;124
23/04/2007;17;110;LANMAM;124
23/04/2007;17;110;LANMAM;124
07/04/2007;13;105;LANMAM;124
12/05/2007;19;108;LANMAM;124
10/06/2007;18;110;LANMAM;124
10/06/2007;18;110;LANMAM;124
22/06/2007;11;118;LANMAM;124
22/06/2007;11;118;LANMAM;124
18/06/2007;15;116;LANMAM;124
17/07/2007;8;127;LANMAM;124
17/07/2007;8;127;LANMAM;124
17/07/2007;8;127;LANMAM;124
17/07/2007;8;127;LANMAM;124
19/07/2007;8;128;LANMAM;124
21/07/2007;10;129;LANMAM;124
14/08/2007;8;138;LANMAM;124
05/06/2007;17;114;LANMAM;124
05/06/2007;17;114;LANMAM;124
26/09/2007;12;121;LANMAM;124
04/10/2007;10;121;LANMAM;124
05/10/2007;10;122;LANMAM;124
05/10/2007;10;122;LANMAM;124
10/10/2007;9;122;LANMAM;124
12/10/2007;11;124;LANMAM;124
21/10/2007;10;118;LANMAM;124
22/09/2007;11;122;LANMAM;124
24/10/2007;11;108;LANMAM;124
01/11/2007;12;112;LANMAM;124
02/11/2007;12;112;LANMAM;124
19/09/2007;11;121;LANMAM;124
26/09/2007;11;122;LANMAM;124
29/09/2007;10;122;LANMAM;124
29/09/2007;10;122;LANMAM;124
29/09/2007;10;122;LANMAM;124
01/11/2007;12;113;LANMAM;124
20/09/2007;15;117;LANMAM;124
20/09/2007;15;117;LANMAM;124
24/09/2007;15;117;LANMAM;124
01/10/2007;15;117;LANMAM;124
01/10/2007;15;117;LANMAM;124
23/10/2007;11;108;LANMAM;124
17/10/2007;25;109;LANMAM;124
03/11/2007;17;110;LANMAM;124
07/11/2007;9;106;LANMAM;124
07/11/2007;9;106;LANMAM;124
07/11/2007;9;106;LANMAM;124
07/11/2007;9;106;LANMAM;124
07/11/2007;9;106;LANMAM;124
17/02/2007;8;97;LANMAM;124
01/03/2007;9;96;LANMAM;124
01/03/2007;9;96;LANMAM;124
01/03/2007;9;96;LANMAM;124
01/03/2007;9;97;LANMAM;124
11/02/2007;8;96;LANMAM;124
11/02/2007;8;96;LANMAM;124
16/03/2007;7;95;LANMAM;124
19/03/2007;14;104;LANMAM;124
19/03/2007;14;104;LANMAM;124
19/03/2007;14;104;LANMAM;124
19/01/2007;15;109;LANMAM;124
19/01/2007;15;109;LANMAM;124
19/01/2007;15;109;LANMAM;124
24/01/2007;11;101;LANMAM;124
24/01/2007;11;101;LANMAM;124
31/01/2007;11;100;LANMAM;124
02/02/2007;12;100;LANMAM;124
02/02/2007;12;100;LANMAM;124
21/02/2007;8;97;LANMAM;124
21/02/2007;8;97;LANMAM;124
21/02/2007;8;97;LANMAM;124
01/03/2007;10;97;LANMAM;124
01/03/2007;10;97;LANMAM;124
25/04/2007;16;112;LANMAM;124
28/04/2007;17;111;LANMAM;124
04/05/2007;20;107;LANMAM;124
17/04/2007;15;106;LANMAM;125
28/04/2007;9;93;LANMAM;125
28/04/2007;9;93;LANMAM;125
01/05/2007;8;100;LANMAM;125
01/05/2007;8;100;LANMAM;125
01/05/2007;8;100;LANMAM;125
08/05/2007;21;106;LANMAM;125
09/05/2007;21;107;LANMAM;125
11/05/2007;21;106;LANMAM;125
16/05/2007;21;107;LANMAM;125
16/05/2007;21;107;LANMAM;125
22/05/2007;18;119;LANMAM;125
22/05/2007;18;119;LANMAM;125
22/05/2007;18;119;LANMAM;125
22/05/2007;18;119;LANMAM;125
24/05/2007;18;120;LANMAM;125
24/05/2007;18;120;LANMAM;125
24/05/2007;18;120;LANMAM;125
25/05/2007;19;121;LANMAM;125
18/06/2007;22;111;LANMAM;125
20/06/2007;22;112;LANMAM;125
27/03/2007;11;94;LANMAM;125
07/04/2007;13;105;LANMAM;125
10/04/2007;14;106;LANMAM;125
12/04/2007;14;106;LANMAM;125
14/04/2007;14;107;LANMAM;125
30/03/2007;14;111;LANMAM;125
08/04/2007;12;110;LANMAM;125
10/04/2007;14;112;LANMAM;125
18/04/2007;17;107;LANMAM;125
18/04/2007;17;107;LANMAM;125
23/04/2007;17;110;LANMAM;125
27/03/2007;16;108;LANMAM;125
27/03/2007;16;108;LANMAM;125
09/04/2007;14;107;LANMAM;125
09/04/2007;14;107;LANMAM;125
09/04/2007;14;107;LANMAM;125
09/04/2007;14;107;LANMAM;125
09/04/2007;14;107;LANMAM;125
11/04/2007;14;106;LANMAM;125
11/04/2007;14;106;LANMAM;125
14/04/2007;15;108;LANMAM;125
14/04/2007;15;108;LANMAM;125
14/04/2007;15;108;LANMAM;125
14/04/2007;15;108;LANMAM;125
14/04/2007;15;108;LANMAM;125
15/04/2007;15;107;LANMAM;125
17/04/2007;14;106;LANMAM;125
17/04/2007;14;106;LANMAM;125
17/04/2007;14;106;LANMAM;125
17/04/2007;14;106;LANMAM;125
17/04/2007;14;106;LANMAM;125
21/04/2007;20;108;LANMAM;125
25/04/2007;13;106;LANMAM;125
25/04/2007;13;106;LANMAM;125
28/04/2007;9;101;LANMAM;125
28/04/2007;9;101;LANMAM;125
28/04/2007;9;101;LANMAM;125
28/04/2007;9;101;LANMAM;125
28/04/2007;9;101;LANMAM;125
28/04/2007;9;101;LANMAM;125
01/05/2007;8;101;LANMAM;125
01/05/2007;8;101;LANMAM;125
01/05/2007;8;101;LANMAM;125
03/05/2007;8;101;LANMAM;125
03/05/2007;8;101;LANMAM;125
03/05/2007;8;101;LANMAM;125
08/05/2007;17;111;LANMAM;125
08/05/2007;17;111;LANMAM;125
08/05/2007;17;111;LANMAM;125
08/05/2007;17;111;LANMAM;125
08/05/2007;17;111;LANMAM;125
08/05/2007;17;111;LANMAM;125
13/04/2007;17;106;LANMAM;125
19/04/2007;15;107;LANMAM;125
06/04/2007;13;104;LANMAM;125
06/04/2007;13;104;LANMAM;125
07/04/2007;14;106;LANMAM;125
07/04/2007;14;106;LANMAM;125
09/05/2007;17;111;LANMAM;125
09/05/2007;17;111;LANMAM;125
11/05/2007;15;111;LANMAM;125
11/05/2007;15;111;LANMAM;125
11/05/2007;15;111;LANMAM;125
11/05/2007;15;111;LANMAM;125
11/05/2007;15;111;LANMAM;125
11/05/2007;15;111;LANMAM;125
22/05/2007;18;115;LANMAM;125
22/05/2007;18;115;LANMAM;125
22/05/2007;18;115;LANMAM;125
22/05/2007;18;115;LANMAM;125
17/10/2007;26;110;LANMAM;125
