FECHA DMA;LATITUD;LONGITUD;TIPO LANCE;TALLA
20/01/2004;8;101;LANPALO;36
20/01/2004;8;101;LANPALO;29
20/01/2004;8;101;LANPALO;38
20/01/2004;8;101;LANPALO;42
20/01/2004;8;101;LANPALO;51
20/01/2004;8;101;LANPALO;36
20/01/2004;8;101;LANPALO;24
20/01/2004;8;101;LANPALO;39
20/01/2004;8;101;LANPALO;49
20/01/2004;8;101;LANPALO;45
20/01/2004;8;101;LANPALO;36
20/01/2004;8;101;LANPALO;32
20/01/2004;8;101;LANPALO;41
20/01/2004;8;101;LANPALO;48
20/01/2004;8;101;LANPALO;36
20/01/2004;8;101;LANPALO;39
20/01/2004;8;101;LANPALO;43
20/01/2004;8;101;LANPALO;28
20/01/2004;8;101;LANPALO;48
20/01/2004;8;101;LANPALO;35
20/01/2004;8;101;LANPALO;29
20/01/2004;8;101;LANPALO;42
20/01/2004;8;101;LANPALO;38
20/01/2004;8;101;LANPALO;46
20/01/2004;8;101;LANPALO;42
20/01/2004;8;101;LANPALO;36
20/01/2004;8;101;LANPALO;39
20/01/2004;8;101;LANPALO;41
20/01/2004;8;101;LANPALO;38
26/01/2004;7;96;LANMAM;119
26/01/2004;7;96;LANMAM;136
26/01/2004;7;96;LANMAM;129
26/01/2004;7;96;LANMAM;131
26/01/2004;7;96;LANMAM;112
26/01/2004;7;96;LANMAM;119
26/01/2004;7;96;LANMAM;181
26/01/2004;7;96;LANMAM;116
26/01/2004;7;96;LANMAM;132
26/01/2004;7;96;LANMAM;126
26/01/2004;7;96;LANMAM;184
26/01/2004;7;96;LANMAM;193
26/01/2004;7;96;LANMAM;139
26/01/2004;7;96;LANMAM;181
26/01/2004;7;96;LANMAM;142
26/01/2004;7;96;LANMAM;186
26/01/2004;7;96;LANMAM;134
31/01/2004;6;91;LANMAM;85
31/01/2004;6;91;LANMAM;92
31/01/2004;6;91;LANMAM;74
31/01/2004;6;91;LANMAM;96
31/01/2004;6;91;LANMAM;103
31/01/2004;6;91;LANMAM;99
31/01/2004;6;91;LANMAM;112
31/01/2004;6;91;LANMAM;121
31/01/2004;6;91;LANMAM;76
31/01/2004;6;91;LANMAM;89
31/01/2004;6;91;LANMAM;95
31/01/2004;6;91;LANMAM;100
31/01/2004;6;91;LANMAM;103
31/01/2004;6;91;LANMAM;108
31/01/2004;6;91;LANMAM;109
31/01/2004;6;91;LANMAM;95
31/01/2004;6;91;LANMAM;104
31/01/2004;6;91;LANMAM;119
31/01/2004;6;91;LANMAM;183
29/01/2004;7;92;LANMAM;96
29/01/2004;7;92;LANMAM;119
29/01/2004;7;92;LANMAM;105
29/01/2004;7;92;LANMAM;126
29/01/2004;7;92;LANMAM;138
29/01/2004;7;92;LANMAM;141
29/01/2004;7;92;LANMAM;119
29/01/2004;7;92;LANMAM;184
29/01/2004;7;92;LANMAM;191
29/01/2004;7;92;LANMAM;103
29/01/2004;7;92;LANMAM;119
29/01/2004;7;92;LANMAM;141
29/01/2004;7;92;LANMAM;187
29/01/2004;7;92;LANMAM;192
29/01/2004;7;92;LANMAM;136
29/01/2004;7;92;LANMAM;181
29/01/2004;7;92;LANMAM;100
29/01/2004;7;92;LANMAM;94
29/01/2004;7;92;LANMAM;85
29/01/2004;7;92;LANMAM;101
29/01/2004;7;92;LANMAM;193
29/01/2004;7;92;LANMAM;181
29/01/2004;7;92;LANMAM;136
29/01/2004;7;92;LANMAM;142
29/01/2004;7;92;LANMAM;125
29/01/2004;7;92;LANMAM;131
29/01/2004;7;92;LANMAM;119
29/01/2004;7;92;LANMAM;181
01/02/2004;6;91;LANMAM;112
01/02/2004;6;91;LANMAM;112
01/02/2004;6;91;LANMAM;96
01/02/2004;6;91;LANMAM;87
01/02/2004;6;91;LANMAM;93
01/02/2004;6;91;LANMAM;64
01/02/2004;6;91;LANMAM;96
01/02/2004;6;91;LANMAM;119
01/02/2004;6;91;LANMAM;183
01/02/2004;6;91;LANMAM;191
01/02/2004;6;91;LANMAM;161
01/02/2004;6;91;LANMAM;172
01/02/2004;6;91;LANMAM;186
01/02/2004;6;91;LANMAM;96
01/02/2004;6;91;LANMAM;99
01/02/2004;6;91;LANMAM;118
01/02/2004;6;91;LANMAM;186
01/02/2004;6;91;LANMAM;132
10/02/2004;9;94;LANMAM;116
10/02/2004;9;94;LANMAM;126
10/02/2004;9;94;LANMAM;132
10/02/2004;9;94;LANMAM;181
10/02/2004;9;94;LANMAM;119
10/02/2004;9;94;LANMAM;133
10/02/2004;9;94;LANMAM;106
10/02/2004;9;94;LANMAM;89
10/02/2004;9;94;LANMAM;110
10/02/2004;9;94;LANMAM;121
10/02/2004;9;94;LANMAM;181
10/02/2004;9;94;LANMAM;84
10/02/2004;9;94;LANMAM;65
11/02/2004;9;99;LANMAM;85
11/02/2004;9;99;LANMAM;92
11/02/2004;9;99;LANMAM;122
11/02/2004;9;99;LANMAM;74
11/02/2004;9;99;LANMAM;91
11/02/2004;9;99;LANMAM;57
11/02/2004;9;99;LANMAM;52
11/02/2004;9;99;LANMAM;98
11/02/2004;9;99;LANMAM;102
11/02/2004;9;99;LANMAM;67
11/02/2004;9;99;LANMAM;100
11/02/2004;9;99;LANMAM;95
11/02/2004;9;99;LANMAM;93
11/02/2004;9;99;LANMAM;89
11/02/2004;9;99;LANMAM;67
11/02/2004;9;99;LANMAM;58
11/02/2004;9;99;LANMAM;74
11/02/2004;9;99;LANMAM;76
11/02/2004;9;99;LANMAM;79
11/02/2004;9;99;LANMAM;91
11/02/2004;9;99;LANMAM;96
11/02/2004;9;99;LANMAM;97
11/02/2004;9;99;LANMAM;81
11/02/2004;9;99;LANMAM;84
11/02/2004;9;99;LANMAM;79
11/02/2004;9;99;LANMAM;66
11/02/2004;9;99;LANMAM;75
11/02/2004;9;99;LANMAM;95
11/02/2004;9;99;LANMAM;102
11/02/2004;9;99;LANMAM;59
11/02/2004;9;99;LANMAM;91
11/02/2004;9;99;LANMAM;93
11/02/2004;9;99;LANMAM;77
11/02/2004;9;99;LANMAM;85
11/02/2004;9;99;LANMAM;86
11/02/2004;9;99;LANMAM;81
22/02/2004;9;101;LANMAM;85
22/02/2004;9;101;LANMAM;76
22/02/2004;9;101;LANMAM;112
22/02/2004;9;101;LANMAM;106
22/02/2004;9;101;LANMAM;79
22/02/2004;9;101;LANMAM;86
22/02/2004;9;101;LANMAM;85
22/02/2004;9;101;LANMAM;69
22/02/2004;9;101;LANMAM;91
22/02/2004;9;101;LANMAM;95
22/02/2004;9;101;LANMAM;67
22/02/2004;9;101;LANMAM;93
22/02/2004;9;101;LANMAM;101
22/02/2004;9;101;LANMAM;88
22/02/2004;9;101;LANMAM;91
22/02/2004;9;101;LANMAM;72
22/02/2004;9;101;LANMAM;85
22/02/2004;9;101;LANMAM;71
22/02/2004;9;101;LANMAM;80
22/02/2004;9;101;LANMAM;71
22/02/2004;9;101;LANMAM;94
22/02/2004;9;101;LANMAM;78
22/02/2004;9;101;LANMAM;61
22/02/2004;9;101;LANMAM;107
22/02/2004;9;101;LANMAM;98
22/02/2004;9;101;LANMAM;59
22/02/2004;9;101;LANMAM;74
22/02/2004;9;101;LANMAM;92
22/02/2004;9;101;LANMAM;95
22/02/2004;9;101;LANMAM;65
22/02/2004;9;101;LANMAM;77
22/02/2004;9;101;LANMAM;68
22/02/2004;9;101;LANMAM;81
22/02/2004;9;101;LANMAM;90
22/02/2004;9;101;LANMAM;96
02/03/2004;10;99;LANMAM;82
02/03/2004;10;99;LANMAM;104
02/03/2004;10;99;LANMAM;95
02/03/2004;10;99;LANMAM;73
02/03/2004;10;99;LANMAM;84
02/03/2004;10;99;LANMAM;97
02/03/2004;10;99;LANMAM;91
02/03/2004;10;99;LANMAM;74
02/03/2004;10;99;LANMAM;65
02/03/2004;10;99;LANMAM;110
02/03/2004;10;99;LANMAM;115
02/03/2004;10;99;LANMAM;96
02/03/2004;10;99;LANMAM;72
02/03/2004;10;99;LANMAM;81
02/03/2004;10;99;LANMAM;97
02/03/2004;10;99;LANMAM;79
